ticket,symbol,direction,opened_at,closed_at,entry_price,exit_price,sl,tp,risk_price,sl_reason,lot,score,grade,reason,pnl
15,XAUUSDm,sell,2026-03-26T05:30:00+00:00,2026-03-26T05:45:00+00:00,4493.593,4480.316,4480.316,4456.548,12.348,internal_structure_anchor+sl_floor(12.348),0.01,9,B,sl_hit,13.277
16,XAUUSDm,sell,2026-03-26T19:50:00+00:00,2026-03-26T20:10:00+00:00,4364.419,4379.891,4379.891,4318.003,15.472,internal_structure_anchor+sl_floor(15.472),0.01,9,B,sl_hit,-15.472
17,XAUUSDm,sell,2026-04-13T09:05:00+00:00,2026-04-13T10:45:00+00:00,4724.298,4719.298,4719.298,4664.573,11.075,aggressive_ob_boundary+sl_floor(11.075),0.02,11,A+,sl_hit,10.0
18,XAUUSDm,buy,2026-04-21T12:10:00+00:00,2026-04-21T12:20:00+00:00,4791.263,4781.263,4781.263,4821.263,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,-20.0
19,XAUUSDm,buy,2026-04-21T12:20:00+00:00,2026-04-21T12:30:00+00:00,4782.766,4772.766,4772.766,4812.766,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,-20.0
20,XAUUSDm,sell,2026-04-22T12:10:00+00:00,2026-04-22T13:05:00+00:00,4752.331,4749.118,4749.118,4703.435,10.0,internal_structure_anchor+sl_floor(10.000),0.02,9,B,sl_hit,6.426
21,XAUUSDm,sell,2026-04-22T14:30:00+00:00,2026-04-23T00:10:00+00:00,4736.077,4712.786,4712.786,4668.161,14.159,internal_structure_anchor+sl_floor(14.159),0.01,8,B,sl_hit,23.291
22,XAUUSDm,sell,2026-04-23T17:00:00+00:00,2026-04-23T17:05:00+00:00,4730.76,4719.143,4719.143,4700.229,10.177,aggressive_ob_boundary+sl_floor(10.177),0.02,10,A+,sl_hit,23.234
23,XAUUSDm,sell,2026-04-24T04:15:00+00:00,2026-04-24T04:40:00+00:00,4669.263,4667.574,4667.574,4639.263,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,3.378
24,XAUUSDm,sell,2026-04-24T09:20:00+00:00,2026-04-24T11:00:00+00:00,4686.622,4684.541,4684.541,4644.273,10.0,internal_structure_anchor+sl_floor(10.000),0.02,9,B,sl_hit,4.162
25,XAUUSDm,sell,2026-04-24T20:00:00+00:00,2026-04-26T22:05:00+00:00,4716.613,4691.617,4691.617,4664.091,10.0,aggressive_ob_boundary+sl_floor(10.000),0.02,10,A+,sl_hit,49.992
26,XAUUSDm,sell,2026-04-27T14:00:00+00:00,2026-04-27T14:50:00+00:00,4694.038,4691.08,4691.08,4657.574,11.207,internal_structure_anchor+sl_floor(11.207),0.02,8,B,sl_hit,5.916
27,XAUUSDm,sell,2026-04-27T14:50:00+00:00,2026-04-28T00:05:00+00:00,4680.809,4697.492,4697.492,4630.76,16.683,internal_structure_anchor,0.01,8,B,sl_hit,-16.683
28,XAUUSDm,sell,2026-04-28T01:00:00+00:00,2026-04-28T01:55:00+00:00,4689.167,4679.287,4679.287,4659.167,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,19.76
29,XAUUSDm,sell,2026-04-28T01:55:00+00:00,2026-04-28T05:05:00+00:00,4670.774,4658.521,4658.521,4640.774,10.0,internal_structure_anchor+sl_floor(10.000),0.02,9,B,sl_hit,24.506
30,XAUUSDm,sell,2026-04-28T06:20:00+00:00,2026-04-28T11:35:00+00:00,4626.103,4588.055,4588.055,4568.245,19.286,internal_structure_anchor,0.01,8,B,sl_hit,38.048
31,XAUUSDm,sell,2026-04-29T07:05:00+00:00,2026-04-29T08:40:00+00:00,4579.404,4567.382,4567.382,4548.783,10.207,internal_structure_anchor,0.02,8,B,sl_hit,24.044
32,XAUUSDm,sell,2026-04-29T09:50:00+00:00,2026-04-29T10:10:00+00:00,4554.992,4566.033,4566.033,4521.868,11.041,internal_structure_anchor+sl_floor(11.041),0.02,8,B,sl_hit,-22.082
33,XAUUSDm,sell,2026-04-29T12:50:00+00:00,2026-04-29T13:40:00+00:00,4545.015,4524.889,4524.889,4510.466,11.516,internal_structure_anchor+sl_floor(11.516),0.02,8,B,sl_hit,40.252
34,XAUUSDm,sell,2026-04-29T19:20:00+00:00,2026-04-30T00:00:00+00:00,4544.736,4563.968,4563.968,4487.039,19.232,internal_structure_anchor+sl_floor(19.232),0.01,8,B,sl_hit,-19.232
35,XAUUSDm,sell,2026-05-04T15:00:00+00:00,2026-05-04T15:15:00+00:00,4561.159,4555.189,4555.189,4508.43,17.576,internal_structure_anchor+sl_floor(17.576),0.01,9,B,sl_hit,5.97
36,XAUUSDm,sell,2026-05-04T15:15:00+00:00,2026-05-04T15:20:00+00:00,4540.46,4533.871,4533.871,4481.059,19.8,internal_structure_anchor+sl_floor(19.800),0.01,9,B,sl_hit,6.589
37,XAUUSDm,buy,2026-05-05T22:50:00+00:00,2026-05-05T22:55:00+00:00,4547.8195,4567.2385,4567.2385,4618.516,10.0005,aggressive_ob_boundary+sl_floor(10.000),0.03,10,A+,sl_hit,58.257
38,XAUUSDm,sell,2026-05-12T06:00:00+00:00,2026-05-12T07:15:00+00:00,4706.432,4697.992,4697.992,4671.904,11.509,internal_structure_anchor+sl_floor(11.509),0.02,9,B,sl_hit,16.88
39,XAUUSDm,sell,2026-05-13T12:20:00+00:00,2026-05-13T12:30:00+00:00,4687.742,4685.858,4685.858,4657.742,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,3.768
40,XAUUSDm,sell,2026-05-13T12:30:00+00:00,2026-05-13T13:20:00+00:00,4682.208,4692.241,4692.241,4609.099,10.033,internal_structure_anchor+sl_floor(10.033),0.02,8,B,sl_hit,-20.066
41,XAUUSDm,sell,2026-05-13T14:00:00+00:00,2026-05-13T15:30:00+00:00,4676.782,4695.481,4695.481,4582.858,18.699,internal_structure_anchor,0.01,8,B,sl_hit,-18.699
42,XAUUSDm,sell,2026-05-15T05:00:00+00:00,2026-05-15T05:15:00+00:00,4600.113,4592.334,4592.334,4540.282,10.655,internal_structure_anchor+sl_floor(10.655),0.02,9,B,sl_hit,15.558
43,XAUUSDm,sell,2026-05-15T06:40:00+00:00,2026-05-15T07:10:00+00:00,4567.71,4584.066,4584.066,4500.541,16.356,internal_structure_anchor+sl_floor(16.356),0.01,8,B,sl_hit,-16.356
44,XAUUSDm,sell,2026-05-15T08:55:00+00:00,2026-05-15T09:25:00+00:00,4554.507,4553.261,4553.261,4500.541,14.092,internal_structure_anchor+sl_floor(14.092),0.01,9,B,sl_hit,1.246
45,XAUUSDm,sell,2026-05-15T09:35:00+00:00,2026-05-15T09:55:00+00:00,4546.597,4546.081,4546.081,4500.541,14.282,internal_structure_anchor+sl_floor(14.282),0.01,8,B,sl_hit,0.516
46,XAUUSDm,sell,2026-05-15T10:15:00+00:00,2026-05-15T13:15:00+00:00,4557.246,4551.694,4551.694,4500.541,15.761,internal_structure_anchor+sl_floor(15.761),0.01,8,B,sl_hit,5.552
47,XAUUSDm,sell,2026-05-15T15:05:00+00:00,2026-05-15T17:00:00+00:00,4558.544,4548.604,4548.604,4500.502,19.347,internal_structure_anchor+sl_floor(19.347),0.01,8,B,sl_hit,9.94
48,XAUUSDm,sell,2026-05-21T12:55:00+00:00,2026-05-21T13:40:00+00:00,4503.912,4500.289,4500.289,4453.399,11.912,internal_structure_anchor+sl_floor(11.912),0.02,9,B,sl_hit,7.246
49,XAUUSDm,buy,2026-05-26T09:10:00+00:00,2026-05-26T11:15:00+00:00,4520.564,4530.585,4530.585,4550.564,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,20.042
50,XAUUSDm,sell,2026-05-27T06:00:00+00:00,2026-05-27T08:15:00+00:00,4495.233,4490.316,4490.316,4451.409,14.608,internal_structure_anchor,0.01,9,B,sl_hit,4.917
51,XAUUSDm,sell,2026-05-27T08:30:00+00:00,2026-05-27T10:35:00+00:00,4488.626,4471.882,4471.882,4458.626,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,33.488
52,XAUUSDm,sell,2026-05-27T10:40:00+00:00,2026-05-27T10:45:00+00:00,4465.832,4458.719,4458.719,4421.759,14.691,internal_structure_anchor,0.01,8,B,sl_hit,7.113
53,XAUUSDm,sell,2026-05-27T12:10:00+00:00,2026-05-27T12:15:00+00:00,4430.252,4446.922,4446.922,4380.242,16.67,internal_structure_anchor,0.01,8,B,sl_hit,-16.67
54,XAUUSDm,sell,2026-05-27T23:45:00+00:00,2026-05-28T01:00:00+00:00,4448.353,4458.353,4458.353,4418.353,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,-20.0
55,XAUUSDm,sell,2026-05-28T01:00:00+00:00,2026-05-28T01:25:00+00:00,4454.2455,4429.2845,4429.2845,4401.265,12.2245,aggressive_ob_boundary+sl_floor(12.225),0.02,10,A+,sl_hit,49.922
56,XAUUSDm,sell,2026-05-28T04:20:00+00:00,2026-05-28T05:30:00+00:00,4371.61,4386.592,4386.592,4326.664,14.982,internal_structure_anchor+sl_floor(14.982),0.01,8,B,sl_hit,-14.982
57,XAUUSDm,sell,2026-05-28T10:15:00+00:00,2026-05-28T10:40:00+00:00,4399.17,4397.921,4397.921,4366.232,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,2.498
58,XAUUSDm,sell,2026-05-28T10:40:00+00:00,2026-05-28T10:55:00+00:00,4389.191,4384.979,4384.979,4359.191,10.0,internal_structure_anchor+sl_floor(10.000),0.02,8,B,sl_hit,8.424
59,XAUUSDm,sell,2026-06-01T03:05:00+00:00,2026-06-01T10:35:00+00:00,4517.671,4505.197,4505.197,4469.455,16.072,internal_structure_anchor,0.01,8,B,sl_hit,12.474
