ticket,symbol,direction,opened_at,closed_at,entry_price,exit_price,sl,tp,risk_price,sl_reason,lot,score,grade,reason,pnl
61,XAUUSDm,sell,2026-07-07T05:15:00+00:00,2026-07-07T07:45:00+00:00,4122.354,4133.154,4133.154,4049.227,10.8,internal_structure_anchor,0.02,8,B,sl_hit,-21.64
62,XAUUSDm,sell,2026-07-07T19:00:00+00:00,2026-07-07T19:30:00+00:00,4121.668,4110.03114,4110.03114,4049.227,12.165,internal_structure_anchor,0.02,8,B,sl_hit,23.2337
63,XAUUSDm,sell,2026-07-08T08:00:00+00:00,2026-07-08T08:15:00+00:00,4117.248,4092.023,4127.7,4092.023,10.452,internal_structure_anchor,0.02,8,B,tp_hit,50.41
64,XAUUSDm,sell,2026-07-10T08:45:00+00:00,2026-07-10T10:20:00+00:00,4095.947,4108.905,4108.905,4049.227,12.958,internal_structure_anchor,0.02,8,B,sl_hit,-25.956
65,XAUUSDm,sell,2026-07-13T03:00:00+00:00,2026-07-13T05:05:00+00:00,4064.541,4060.744,4060.744,4043.91,13.754,internal_structure_anchor,0.02,9,B,sl_hit,7.554
66,XAUUSDm,sell,2026-07-13T05:20:00+00:00,2026-07-13T07:05:00+00:00,4061.237,4059.79686,4059.79686,4039.711,12.685,internal_structure_anchor,0.02,9,B,sl_hit,2.8403
67,XAUUSDm,sell,2026-07-13T10:40:00+00:00,2026-07-13T14:15:00+00:00,4052.216,4021.35,4049.54736,4021.35,20.577,internal_structure_anchor,0.01,9,B,tp_hit,30.846
68,XAUUSDm,sell,2026-07-13T16:25:00+00:00,2026-07-13T18:30:00+00:00,4004.029,3998.23807,3998.23807,3960.388,14.82,internal_structure_anchor,0.01,8,B,sl_hit,5.7709
69,XAUUSDm,sell,2026-07-15T15:10:00+00:00,2026-07-15T17:25:00+00:00,4044.189,4040.24707,4040.24707,4016.302,18.591,internal_structure_anchor,0.01,9,B,sl_hit,3.9219
70,XAUUSDm,sell,2026-07-15T18:45:00+00:00,2026-07-15T19:30:00+00:00,4064.603,4048.989,4075.012,4048.989,10.409,internal_structure_anchor,0.02,8,B,tp_hit,31.188
71,XAUUSDm,sell,2026-07-17T12:40:00+00:00,2026-07-17T13:35:00+00:00,3969.843,3981.252,3981.252,3952.729,11.409,internal_structure_anchor,0.02,8,B,sl_hit,-22.858
