ticket,symbol,direction,opened_at,closed_at,entry_price,exit_price,sl,tp,risk_price,sl_reason,lot,score,grade,reason,pnl
26,XAUUSDm,sell,2026-06-05T01:20:00+00:00,2026-06-05T04:55:00+00:00,4455.145,4444.808,4444.808,4366.232,15.118,internal_structure_anchor,0.01,8,B,sl_hit,10.317
27,XAUUSDm,sell,2026-06-05T16:40:00+00:00,2026-06-05T16:55:00+00:00,4327.885,4342.344,4342.344,4284.508,14.459,internal_structure_anchor,0.01,8,B,sl_hit,-14.479
28,XAUUSDm,sell,2026-06-05T18:00:00+00:00,2026-06-05T20:45:00+00:00,4333.407,4326.33471,4326.33471,4289.085,14.774,internal_structure_anchor,0.01,9,B,sl_hit,7.0523
29,XAUUSDm,sell,2026-06-08T05:15:00+00:00,2026-06-08T05:35:00+00:00,4309.098,4272.708,4301.70086,4272.708,12.13,internal_structure_anchor,0.01,8,B,tp_hit,36.37
30,XAUUSDm,sell,2026-06-10T19:10:00+00:00,2026-06-10T22:05:00+00:00,4089.05,4051.967,4073.22786,4051.967,12.361,internal_structure_anchor,0.01,8,B,tp_hit,37.063
31,XAUUSDm,sell,2026-06-11T08:30:00+00:00,2026-06-11T09:45:00+00:00,4095.558,4092.32736,4092.32736,4023.831,11.619,internal_structure_anchor,0.01,8,B,sl_hit,3.2106
32,XAUUSDm,sell,2026-06-18T16:45:00+00:00,2026-06-18T19:45:00+00:00,4218.023,4214.72071,4214.72071,4023.831,16.128,internal_structure_anchor,0.01,9,B,sl_hit,3.2823
33,XAUUSDm,sell,2026-06-18T23:45:00+00:00,2026-06-19T05:30:00+00:00,4189.526,4137.87057,4137.87057,4023.831,12.434,internal_structure_anchor,0.01,9,B,sl_hit,51.6354
34,XAUUSDm,sell,2026-06-19T12:45:00+00:00,2026-06-19T12:50:00+00:00,4148.701,4161.224,4161.224,4023.831,12.523,internal_structure_anchor,0.01,8,B,sl_hit,-12.543
35,XAUUSDm,sell,2026-06-23T01:35:00+00:00,2026-06-23T05:00:00+00:00,4162.203,4125.59929,4125.59929,4111.554,16.883,internal_structure_anchor,0.01,8,B,sl_hit,36.5837
36,XAUUSDm,sell,2026-06-23T07:50:00+00:00,2026-06-23T09:20:00+00:00,4100.608,4115.557,4115.557,4055.761,14.949,internal_structure_anchor,0.01,8,B,sl_hit,-14.969
37,XAUUSDm,sell,2026-06-23T12:05:00+00:00,2026-06-23T13:45:00+00:00,4119.925,4132.845,4132.845,4081.165,12.92,internal_structure_anchor,0.01,8,B,sl_hit,-12.94
38,XAUUSDm,sell,2026-06-24T03:20:00+00:00,2026-06-24T03:40:00+00:00,4052.917,4068.968,4068.968,4004.763,16.051,internal_structure_anchor,0.01,8,B,sl_hit,-16.071
39,XAUUSDm,sell,2026-06-24T17:40:00+00:00,2026-06-24T18:05:00+00:00,3984.268,3976.79193,3976.79193,3943.225,13.681,internal_structure_anchor,0.01,8,B,sl_hit,7.4561
40,XAUUSDm,sell,2026-06-29T08:45:00+00:00,2026-06-29T11:30:00+00:00,4055.456,4036.83086,4036.83086,4019.402,12.018,internal_structure_anchor,0.01,9,B,sl_hit,18.6051
41,XAUUSDm,sell,2026-06-29T14:10:00+00:00,2026-06-29T14:25:00+00:00,4008.935,4025.057,4025.057,3958.811,16.122,internal_structure_anchor,0.01,8,B,sl_hit,-16.142
42,XAUUSDm,sell,2026-06-29T14:45:00+00:00,2026-06-29T19:25:00+00:00,4019.767,4014.35664,4014.35664,3958.811,16.59,internal_structure_anchor,0.01,8,B,sl_hit,5.3904
43,XAUUSDm,sell,2026-06-30T23:45:00+00:00,2026-07-01T02:50:00+00:00,4007.482,3984.82293,3984.82293,3958.811,11.728,internal_structure_anchor,0.02,9,B,sl_hit,45.2781
44,XAUUSDm,sell,2026-07-06T05:00:00+00:00,2026-07-06T07:45:00+00:00,4153.955,4165.376,4165.376,4096.828,11.421,internal_structure_anchor,0.02,9,B,sl_hit,-22.882
45,XAUUSDm,sell,2026-07-06T12:30:00+00:00,2026-07-06T13:00:00+00:00,4143.966,4143.77386,4143.77386,4049.227,15.319,internal_structure_anchor,0.01,8,B,sl_hit,0.1721
46,XAUUSDm,sell,2026-07-07T05:15:00+00:00,2026-07-07T07:45:00+00:00,4122.354,4133.154,4133.154,4049.227,10.8,internal_structure_anchor,0.02,8,B,sl_hit,-21.64
47,XAUUSDm,sell,2026-07-07T19:00:00+00:00,2026-07-07T19:30:00+00:00,4121.668,4110.03114,4110.03114,4049.227,12.165,internal_structure_anchor,0.01,8,B,sl_hit,11.6169
48,XAUUSDm,sell,2026-07-10T08:45:00+00:00,2026-07-10T10:20:00+00:00,4095.947,4108.905,4108.905,4049.227,12.958,internal_structure_anchor,0.01,8,B,sl_hit,-12.978
49,XAUUSDm,sell,2026-07-13T03:00:00+00:00,2026-07-13T05:05:00+00:00,4064.541,4060.744,4060.744,4023.279,13.754,internal_structure_anchor,0.01,9,B,sl_hit,3.777
50,XAUUSDm,sell,2026-07-13T05:20:00+00:00,2026-07-13T07:05:00+00:00,4061.237,4059.79686,4059.79686,4023.182,12.685,internal_structure_anchor,0.01,9,B,sl_hit,1.4201
51,XAUUSDm,sell,2026-07-13T14:05:00+00:00,2026-07-13T14:25:00+00:00,4037.527,4028.17164,4028.17164,3987.544,16.661,internal_structure_anchor,0.01,9,B,sl_hit,9.3354
52,XAUUSDm,sell,2026-07-15T16:10:00+00:00,2026-07-15T17:30:00+00:00,4038.427,4051.725,4051.725,3998.533,13.298,internal_structure_anchor,0.01,9,B,sl_hit,-13.318
53,XAUUSDm,sell,2026-07-15T18:50:00+00:00,2026-07-15T20:20:00+00:00,4063.376,4059.48671,4059.48671,4028.468,11.636,internal_structure_anchor,0.02,8,B,sl_hit,7.7386
54,XAUUSDm,sell,2026-07-17T12:50:00+00:00,2026-07-17T13:35:00+00:00,3968.817,3981.252,3981.252,3931.512,12.435,internal_structure_anchor,0.01,8,B,sl_hit,-12.455
